time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2023-10-19 17:26:09.775 UTC, ,125,3169933,1648,24080, , ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223118954496,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697736351667, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10384,8, , , , , , , , , , ,28311552,2, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , 
2023-10-19 17:26:40.845 UTC, ,125,3163637,1648,17784, , ,3,2,41,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,49,22, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223120912384,-1,-1, , , , , ,3,336, , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697736400273, , , , ,3145728,23448, , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,138907,47, , , , , , , , , , ,26214400,2, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 17:27:40.863 UTC, ,125,3170077,1648,24000,224, ,5, ,8,2,0.25, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,23448,12, ,22331, , , , ,23494,223124656128,12,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23494, ,1697736400273, , , , ,3145728,23448, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,28311552,2, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,1, , , , , , , , 
2023-10-19 17:28:40.910 UTC, ,589,3170509,1648,23968,224, ,5, ,30, , , , , , , , , ,5,5, , , ,2,2,6, ,20, , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,24073,223122604032,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24073, ,1697736400273, , , , ,3145728,24375, , , ,8,9,71,9,2,9, , ,3,14, , , , ,1, , , , , , ,4096,2,909,11, , , , , , , , ,30408704,1, , , , , , ,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,3, , ,2,1, , , , , , , 
2023-10-19 17:29:09.776 UTC, ,589,3170285,1648,23968, , ,5, ,5, , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,23448,12, ,22331, , , , ,24529,223124467712,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24529, ,1697736400273, , , , ,3145728,24501, , , ,7,2,17,2, ,2, , ,3,3, , , , ,1, , , , , , , , ,126,2, , , , , , ,1,23,14321152,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, , , , , , , , , 
2023-10-19 17:39:46.466 UTC, ,125,3163661,1648,17808, , ,3,2,42,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,51,23, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223106748416,-1,-1, , , , , ,4,369, , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737185899, , , , ,3145728,25728, , ,33,0, , , ,2, , , ,3, , , , ,33, ,2048,1, , , , ,155410,50, , , , , , , , , , ,26214400,2, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 17:40:46.479 UTC, ,125,3170101,1648,24024,224, ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223112204288,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737185899, , , , ,3145728,25728, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,29360128,2, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1, , , , , , , , 
2023-10-19 17:41:46.490 UTC, ,125,3173349,1648,27160,336, ,6, ,4,1,0.25, , , , , , , ,6,6, , , ,2,2,8, ,4,3, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223107313664,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737185899, , , , ,3145728,25728, , ,5,0, , , , , , , ,3, , , , ,5,1, , , , , , ,4246,5, , , , , , , , , , ,30408704,2, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , 
2023-10-19 17:42:37.965 UTC, ,125,3173013,1648,27160, , ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223109083136,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737185899, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,17,13283328,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 17:42:45.274 UTC, ,125,3163661,1648,17808, , ,3,2,42,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,51,23, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223106768896,11,11, , , , , ,4,369, , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737364699, , , , ,3145728,25728, , ,33,0, , , ,2, , , ,3, , , , ,33, ,2048,1, , , , ,155410,50, , , , , , , , , , ,26214400,2, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 17:43:44.616 UTC, ,125,3169877,1648,24024, , ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223101538304,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737364699, , , , ,3145728,25728, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,29360128,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2023-10-19 17:43:51.875 UTC, ,125,3163661,1648,17808, , ,3,2,42,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,51,23, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223104307200,11,11, , , , , ,4,369, , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , ,33,0, , , ,2, , , ,3, , , , ,33, ,2048,1, , , , ,155410,50, , , , , , , , , , ,26214400,2, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 17:44:51.896 UTC, ,125,3173349,1648,27160,336, ,6, ,12,3,0.25, , , , , , , ,6,6, , , ,2,2,8, ,9,6, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223098847232,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , ,12,0, , , ,1, , , ,3, , , , ,12,1, , , , , , ,14620,13, , , , , , , , , , ,28311552,2, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2, , , , , , , , 
2023-10-19 17:45:51.914 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223101042688,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 17:48:09.057 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223096414208,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 17:50:05.554 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223045021696,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 17:53:39.959 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223081922560,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:16:56.574 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223087800320,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:27:30.727 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223083794432,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:28:30.741 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223063498752,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:29:30.755 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223062040576,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:30:30.766 UTC, ,125,3173349,1648,27160,336, ,6, ,2, , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223066165248,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , 
2023-10-19 19:31:30.808 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223065104384,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,25,13215744,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:32:30.832 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223077744640,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,13215744,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:33:30.849 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223077646336,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14264320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:34:30.852 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223077625856,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14264320,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:35:30.864 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223076253696,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14264320,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:36:30.889 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223076245504,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14264320,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:37:30.902 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223072223232,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14264320,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:38:30.915 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223067734016,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14264320,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:39:30.925 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223067766784,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14264320,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:39:32.343 UTC, ,125,3173013,1648,27160, , ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223067770880,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697737431289, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15312896,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:39:51.739 UTC, ,125,3163661,1648,17808, , ,3,2,42,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,51,23, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223067762688,-1,-1, , , , , ,4,369, , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697744391144, , , , ,3145728,25728, , ,33,0, , , ,2, , , ,3, , , , ,33, ,2048,1, , , , ,155410,50, , , , , , , , , , ,26214400,2, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:40:34.532 UTC, ,125,3169877,1648,24024, , ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223067459584,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697744391144, , , , ,3145728,25728, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,29360128,2, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1, , , , , , , , 
2023-10-19 19:40:41.385 UTC, ,125,3163661,1648,17808, , ,3,2,42,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,51,23, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223067463680,-1,-1, , , , , ,4,369, , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697744440801, , , , ,3145728,25728, , ,33,0, , , ,2, , , ,3, , , , ,33, ,2048,1, , , , ,155410,50, , , , , , , , , , ,26214400,2, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:41:41.402 UTC, ,125,3170101,1648,24024,224, ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,2,2,6, ,5,3, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223067402240,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697744440801, , , , ,3145728,25728, , ,7,0, , , ,1, , , ,3, , , , ,7,1, , , , , , ,10374,8, , , , , , , , , , ,29360128,2, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , 
2023-10-19 19:42:41.427 UTC, ,125,3170101,1648,24024,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223067152384,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697744440801, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:42:47.371 UTC, ,125,3169877,1648,24024, , ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223067156480,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697744440801, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:42:56.126 UTC, ,125,3163661,1648,17808, , ,3,2,42,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,51,23, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223066107904,11,11, , , , , ,4,369, , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697744575545, , , , ,3145728,25728, , ,33,0, , , ,2, , , ,3, , , , ,33, ,2048,1, , , , ,155410,50, , , , , , , , , , ,26214400,3, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-10-19 19:43:56.141 UTC, ,125,3173349,1648,27160,336, ,6, ,12,3,0.25, , , , , , , ,6,6, , , ,2,2,8, ,9,6, , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223066107904,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697744575545, , , , ,3145728,25728, , ,12,0, , , ,1, , , ,3, , , , ,12,1, , , , , , ,14620,13, , , , , , , , , , ,28311552,2, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2, , , , , , , , 
2023-10-19 19:44:56.162 UTC, ,125,3173349,1648,27160,336, ,6, , , , , , , , , , , ,6,6, , , ,2,2,8, , , , , , , , , , , , , , , , ,25728,13, ,24582, , , , ,25774,223066103808,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25774, ,1697744575545, , , , ,3145728,25728, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,29360128,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
